Date,Adj Close,Oil,Gold,NaturalGas
2010-02-04,-0.03086599074526153,-0.04976611226611227,-0.014304872597228457,-0.007259528130671544
2010-02-05,0.0020670974795709007,-0.027075071789962935,-0.045578231292517035,0.025594149908592323
2010-02-08,-0.007219369542208254,0.010119465917076687,0.016868614872891374,0.021390374331550888
2010-02-09,0.012560181561455774,0.025601780993460332,-0.0018691588785046953,-0.03315881326352532
2010-02-10,-0.001958767863864952,0.010446343779677347,0.0070224719101124045,-0.010830324909747224
2010-02-11,0.010466931476247332,0.010069817400644387,0.003719200371919973,0.009124087591240837
2010-02-12,-0.0008329209672646165,-0.014887677788116505,-0.0011579434923575382,-0.009041591320072317
2010-02-16,0.01573529940217644,0.03872621778437457,0.014324693042292003,0.031021897810219023
2010-02-17,0.004738184662940181,0.0037672122629253124,0.0026899798251514007,-0.031858407079646156
2010-02-18,0.005895550291807883,0.022000776497994146,-0.011401743796110031,-0.01279707495429605
2010-02-19,0.0020736238225653736,0.010130429276940633,0.0013568521031208647,-0.05555555555555569
2010-02-22,0.0001798277873152898,0.0033847311019181703,0.011517615176151796,-0.03529411764705881
2010-02-23,-0.012144771580553493,-0.017866066966516825,-0.00692118776512618,-0.00203252032520318
2010-02-24,0.00919803107568673,0.014501971759318222,-0.017086330935251803,0.0
2010-02-25,-0.0013537442160975743,-0.022068965517241468,-0.00022872827081432678,-0.014256619144602856
2010-02-26,0.0006323340573699543,0.02218233106808576,0.018073667353008416,-0.016528925619834767
2010-03-01,0.010384654958247141,-0.012669342699448083,0.004269662921348338,0.014705882352941346
2010-03-02,0.0027709091326515445,0.011561428026934495,-0.0011188185276348461,-0.010351966873705987
2010-03-03,0.0008910780066597734,0.016201959306706648,0.01814516129032251,-0.004184100418410108
2010-03-04,0.0030275744780547953,-0.008651588184402481,0.0,0.004201680672269115
2010-03-05,0.01429347158487504,0.016082782695424624,-0.0011001100110010764,-0.046025104602510636
2010-03-08,0.0001748475385674464,0.004294478527607337,-0.0008810572687224516,-0.019736842105263164
2010-03-09,0.0016629326113355436,-0.004276114844227186,-0.012345679012345734,0.008948545861297452
2010-03-10,0.004455575164665548,0.006993865030674673,0.004017857142857073,-0.015521064301551979
2010-03-11,0.0041751398907143855,0.00036554161082014147,-0.01645175633614937,0.006756756756756577
2010-03-12,8.672578066692971e-05,-0.010231425091351887,0.011528028933092127,-0.02684563758389269
2010-03-15,0.0002598176826538179,-0.018090081220772825,-0.013184357541899394,-0.013793103448275779
2010-03-16,0.00796589731854902,0.024564481764631996,0.008378623188405765,0.020979020979021046
2010-03-17,0.00592737463602222,0.014434250764526091,0.016168874915787113,-0.02511415525114158
2010-03-18,-0.0005124409647982997,-0.009284939105269618,-0.007513812154696153,-0.01873536299765788
2010-03-19,-0.005061608411433327,-0.019230769230769162,-0.0011133377866844318,-0.042959427207637346
2010-03-22,0.005346142684520716,0.008438818565400963,-0.015381185911725326,0.0024937655860348684
2010-03-23,0.007033212104206266,0.005168594634506585,-0.0031695721077654726,0.014925373134328401
2010-03-24,-0.004854777198649685,-0.017017629774730647,-0.006132182602770819,-0.014705882352941346
2010-03-25,-0.0016263195548318343,-0.0004981940465812462,-0.0004570383912249065,-0.0024875621890546595
2010-03-26,-0.0005999496414466066,-0.006230529595015577,0.004115226337448652,-0.02244389027431415
2010-03-29,0.006347557095720768,0.027210031347962405,0.012067395264116598,-0.022959183673469385
2010-03-30,0.0006818471474629995,0.002685546875,-0.0013498312710911176,-0.010443864229765065
2010-03-31,-0.0034072429107737667,0.015948380813245677,-0.00022527596305477182,0.03693931398416894
2010-04-01,0.0068377009879661,0.012941881366087538,0.005858494817485349,-0.05343511450381677
2010-04-06,0.0023574879290122475,0.00208429828624368,0.007168458781362075,0.058524173027989734
2010-04-07,-0.005712164541598175,-0.010399815114398026,0.008229537366547968,-0.019230769230769273
2010-04-08,0.0034640179333134125,-0.005488089677720631,0.011692036179130838,-0.03921568627450989
2010-04-09,0.00656772556490659,-0.006692497358224858,0.008286088094199728,-0.005102040816326481
2010-04-12,0.0015891289798035668,-0.006264775413711621,0.0064878892733564175,0.03589743589743599
2010-04-13,0.0007513422838345551,-0.0032116093731413553,-0.012247529007305524,-0.017326732673267342
2010-04-14,0.011349414629144405,0.021718377088305596,0.00848379377855113,0.04534005037783384
2010-04-15,0.000825351880002323,-0.004321420228918571,-0.006686798964624652,0.00240963855421672
2010-04-16,-0.015912351876558484,-0.026744868035190605,0.004994571118349667,-0.04567307692307687
2010-04-19,0.0037702145983513624,-0.017476196215499562,-0.02549697493517722,0.012594458438287104
2010-04-20,0.00893044397847742,0.01790971540726205,0.013303769401330268,-0.02238805970149238
2010-04-21,-0.0018196774155017081,-0.002410219329959107,0.001094091903719896,0.007633587786259444
2010-04-22,0.0029835786721106317,0.0013288233872916777,0.00043715846994540897,-0.002525252525252486
2010-04-23,0.006527692366822935,0.017493063095668893,-0.0037142232903648598,0.030379746835442978
2010-04-26,-0.00377632364642555,-0.0016599478302110615,0.012280701754386003,0.039312039312039415
2010-04-27,-0.023650503929146915,-0.02102137767220902,-0.0015164644714038555,-0.011820330969267268
2010-04-28,0.007596189432402145,0.00958388936066945,0.010414406595790737,0.0023923444976077235
2010-04-29,0.012397357014140242,0.023431867339581913,0.004938801803736403,0.01193317422434359
2010-04-30,-0.01696174061074418,0.010567101091933706,0.004487179487179471,-0.07075471698113212
2010-05-04,-0.02351440026229723,-0.04014386819816673,0.007657945118060061,0.02590673575129543
2010-05-05,-0.005956647637398782,-0.03299891212377615,-0.010344099641123039,0.010101010101010166
2010-05-06,-0.03321366179961871,-0.03524999999999989,0.005119453924914641,-0.007499999999999951
2010-05-07,-0.014874959051283665,-0.02694998704327567,0.018336162988115356,-0.015113350125944613
2010-05-10,0.04404110035860431,0.023834886817576617,-0.009461487162387372,0.04347826086956519
2010-05-11,-0.0028408842062305206,-0.006762908050461647,0.01746265516515888,0.0171568627450982
2010-05-12,0.013985708595598778,-0.009427785779756448,0.026674937965260437,0.0072289156626503814
2010-05-13,-0.012430621165553712,-0.016787838730998206,-0.0050352467270896595,0.019138755980861344
2010-05-14,-0.01810499609467975,-0.03724119386931968,0.0030364372469635637,0.0023474178403755097
2010-05-17,0.0005269355714268009,-0.021365731043150427,-0.0068617558022199265,0.016393442622950838
2010-05-18,-0.013602625993776929,-0.009988584474885931,-0.012395854501117687,0.018433179723502224
2010-05-19,-0.005693976747676688,0.007639089074661376,-0.004526748971193428,-0.03167420814479627
2010-05-20,-0.037759469434548776,-0.02331569160349012,-0.018396031417941328,-0.03738317757009346
2010-05-21,0.01459949978247499,-0.003661394258933748,-0.0031585596967782514,0.0
2010-05-24,-0.01283137193882089,0.002939879464942008,0.00021123785382348714,-0.009708737864077666
2010-05-25,0.0010213119702315865,-0.05056426791733848,0.004857444561773949,0.0
2010-05-26,-0.0060287780478744946,0.10404445816610064,0.019335855401429125,0.026960784313725616
2010-05-27,0.03349814655205163,0.04250559284116351,-0.0014432989690721376,0.007159904534606021
2010-05-28,-0.012549325857707627,-0.007510729613733891,0.0026842865992153797,0.021327014218009532
2010-06-01,-0.016823935313412086,-0.0175675675675675,0.004736408566721639,0.018561484918793614
2010-06-02,0.02603947285180297,0.0024759284731772357,0.0010248001639681092,-0.015945330296127436
2010-06-03,0.0034444730773899312,0.0238748627881451,-0.0010237510237510739,0.03240740740740744
2010-06-04,-0.03513701844152972,-0.04274993299383545,-0.01332240213158431,0.03139013452914785
2010-06-07,-0.012450657803721232,0.0016799664006719173,0.007395097631907044,0.01521739130434785
2010-06-08,0.010711897987383034,0.004612159329140386,0.02936324645331556,0.047109207708779355
2010-06-09,-0.005346173407899668,0.034780189204229206,-0.01041666666666663,-0.02862985685071573
2010-06-10,0.02923139958336285,0.0147889217531596,-0.012145748987854255,-0.01473684210526327
2010-06-11,0.004855679523908529,-0.021065182829888784,0.0004098360655737654,0.0
2010-06-14,-0.0015498643360684072,0.014886994180538515,0.007374027038099085,0.0555555555555558
2010-06-15,0.022737633958736625,0.024669955994132575,-0.005286701911346059,0.03441295546558698
2010-06-16,-0.00035698764378033765,0.010801665799063054,0.010220768601798769,0.003913894324853118
2010-06-17,0.001607277739757329,-0.010943736320329744,-0.0008093889113719444,0.0019493177387914784
2010-06-18,0.0010844029091274798,0.004686279614683819,0.007695423248278654,0.005836575875486361
2010-06-21,-0.0028640938276447425,0.008551438196423788,0.012459807073954998,-0.003868471953578201
2010-06-22,-0.01651566929567383,-0.008864337101747166,-0.01925367209210005,-0.05436893203883497
2010-06-23,-0.003103024042296787,-0.016202203499675938,0.006274033596437967,0.006160164271047375
2010-06-24,-0.01657042452496993,0.0007905138339918683,-0.007843925985518863,-0.004081632653061273
2010-06-25,0.0041892883147944815,0.03278041074249627,0.0075005067909994505,-0.008196721311475419
2010-06-28,-0.003152015406912567,-0.0024219247928616294,0.010865191146881337,0.0020661157024792765
2010-06-29,-0.030875112203991306,-0.02977255302836701,-0.015923566878980888,-0.035051546391752564
2010-06-30,-0.009499959232210697,-0.0044778085078361896,0.00364077669902918,-0.03205128205128194
2010-07-01,-0.004457016434833427,-0.03492525466331531,-0.0004030632809350898,0.002207505518763808
2010-07-02,-0.005448931227856169,-0.012200137080191964,-0.023790322580645173,0.03964757709251088
2010-07-06,0.006555535769508403,-0.0013877324451846418,0.0018618121638394047,0.02754237288135597
2010-07-07,0.03149596480832839,0.02904391328515854,-0.02044187487094773,-0.01855670103092777
2010-07-08,0.009895655384366986,0.01904118838622537,0.012858347386172087,-0.031512605042016695
2010-07-09,0.007465322122075069,0.008216273522396067,-0.004162330905306932,-0.05422993492407813
2010-07-12,0.0006483876382548104,-0.015115667718191284,0.006269592476489061,0.013761467889908063
2010-07-13,0.015088500951551564,0.029761110369678212,0.00228452751817243,0.009049773755656076
2010-07-14,-9.155521439052627e-05,-0.001814411612234279,0.004765851636966412,-0.015695067264574036
2010-07-15,0.0002735473470436567,-0.004544274214489663,-0.00041245617653129507,0.009111617312072884
2010-07-16,-0.027534463915122598,-0.00926046693622029,-0.00577676913554781,0.05643340857787815
2010-07-19,0.00590679482143619,0.00750394944707744,-0.012035692052293046,-0.02564102564102566
2010-07-20,0.011091512642600332,0.010322749248660612,-0.007351396765385432,0.006578947368421018
2010-07-21,-0.012997963431019999,-0.013579927573719619,0.008252221752010236,0.023965141612200425
2010-07-22,0.022321927210754433,0.03592500327782888,-0.0035676810073452803,-0.00638297872340432
2010-07-23,0.008678746547189586,-0.004176686495380277,0.009898904802021935,0.004282655246252709
2010-07-26,0.010415926905334771,0.0031774275546516684,-0.008133472367048977,-0.008528784648187626
2010-07-27,-8.973657387834066e-05,-0.01862409730140646,-0.004205214465937801,0.015053763440860068
2010-07-28,-0.006454437050455453,-0.005163955589981839,-0.016891891891891886,0.006355932203389925
2010-07-29,-0.004872297339102549,0.016091357383856586,0.0017182130584192379,0.010526315789473717
2010-07-30,-0.00018145235161814988,0.007024265644955285,0.0017152658662091813,0.002083333333333215
2010-08-02,0.022580792437337793,0.030437539632213184,0.008561643835616417,0.027027027027027195
2010-08-03,-0.004788562054327872,0.015630769230769115,0.005093378607809784,-0.03238866396761131
2010-08-04,0.00668283884044385,-0.0003635482307319249,0.008868243243243201,-0.0020920502092051096
2010-08-05,-0.0010618623159509566,-0.005940113953206372,0.000837170364169193,0.014675052410901612
2010-08-06,-0.00407650835039397,-0.016219512195121966,-0.0008364700961940308,-0.0351239669421487
2010-08-09,0.00533885580034954,0.009792983761001572,0.009627459187944831,-0.032119914346895206
2010-08-10,-0.005398763224084835,-0.01497667566904004,-0.007669983416252024,-0.019911504424778736
2010-08-11,-0.027406899222224945,-0.026794616151545214,0.001044495508669252,-0.011286681715575564
2010-08-12,-0.006130402552365188,-0.03086182609809185,0.0016694490818029983,0.009132420091324311
2010-08-13,-0.0029454730575689814,-0.0038319238900634822,0.012499999999999956,-0.015837104072398245
2010-08-16,-0.00046143393578568226,-0.0029181589070168545,0.0057613168724279795,0.0045977011494253706
2010-08-17,0.012284869133511345,0.00784887588133576,0.0034779050736497563,-0.020594965675057142
2010-08-18,0.001825234099033901,-0.004883843717001124,-0.0026503567787971027,0.01635514018691575
2010-08-19,-0.017396856162153695,-0.012468497148162894,0.004088307440719641,-0.013793103448275779
2010-08-20,-0.003244342337210271,-0.013431833445265329,0.0020358306188925646,-0.023310023310023187
2010-08-23,-0.003812962493909944,-0.010074880871341119,-0.002844372206420198,-0.01670644391408116
2010-08-24,-0.01484312707214952,-0.020217301609132154,-0.007334963325183352,-0.012135922330097082
2010-08-25,0.003885408506187682,0.011650758001122918,0.016009852216748666,-0.019656019656019708
2010-08-26,-0.006702093627025341,0.01789926460385738,0.0022222222222221255,-0.03508771929824561
2010-08-27,0.015489614520726613,0.024672846237731694,-0.004636162064100002,-0.025974025974025983
2010-08-31,0.0,-0.03695273798366572,-0.000810044552450373,0.007957559681697646
2010-09-01,0.02991174683388964,0.02836090643681355,0.01337657073368459,-0.018421052631578894
2010-09-02,0.009311771203491137,0.013789374070569016,-0.0018000000000000238,0.002680965147453085
2010-09-03,0.012971517337938998,-0.006267502333644481,0.0034061310358646235,0.0
2010-09-07,-0.011272237784248795,-0.007246376811594124,-0.0018007202881152873,0.021390374331550666
2010-09-08,0.007022889992639003,0.009056501757231716,0.008618961715774809,-0.002617801047120394
2010-09-09,0.0046192553792823166,-0.0053583389149364224,-0.003577106518283024,-0.005249343832021025
2010-09-10,0.005048766045581132,0.02895622895622907,-0.0037893897088153716,0.0
2010-09-13,0.011123035549678306,0.010078534031413566,-0.004604604604604656,0.01055408970976246
2010-09-14,-0.0006209216455407285,-0.005053777374627422,0.008246178600160858,0.039164490861618884
2010-09-15,0.003817055312713702,-0.011200833550403688,0.013684420506682615,0.02010050251256268
2010-09-16,-0.0002650793293390574,-0.017650158061117027,0.000669080604533967,0.007389162561576512
2010-09-17,0.0003734105099575391,-0.012737999463663274,0.008062930186824024,0.004889975550122383
2010-09-20,0.015290044969065164,0.016026076327583905,-0.0009754194303550623,-0.024330900243309084
2010-09-21,-0.0020138840066312724,-0.02472931426279923,-0.0011716461628588082,-0.014962593516209433
2010-09-22,-0.004913319390504989,0.0002741228070177737,0.010166177908113472,0.017721518987341645
2010-09-23,-0.008111223885646668,0.005755001370238544,-0.00019353590090964712,0.014925373134328401
2010-09-24,0.020622232212377023,0.016757493188010786,0.005032907471931969,-0.026960784313725505
2010-09-27,-0.004790148501036873,0.02519094198043703,0.00019260400616327722,-0.04282115869017644
2010-09-28,0.003500451282517858,-0.004705267285322168,-0.007124975929135413,0.0
2010-09-29,-0.0017437857971139836,0.022324359816152217,0.014352211016291694,0.0026315789473685403
2010-09-30,-0.002970385232415218,0.026974951830443183,0.0026768642447418944,0.01049868766404205
2010-10-01,0.004205508692726623,0.02026266416510314,0.0015255530129671957,-0.04675324675324677
2010-10-04,-0.007503778339218226,-0.0017163172735072951,0.0022848438690021844,-0.02997275204359673
2010-10-05,0.0201321537605208,0.01719268083016079,0.00740881458966558,-0.014044943820224809
2010-10-06,-8.647404559236627e-05,0.0045877097669926314,0.016028663020931644,0.014245014245014342
2010-10-07,-0.0012067727765753267,-0.02247326042542952,0.009279881217520325,0.016853932584269593
2010-10-08,0.005609300231870007,0.016228178018195205,-0.02133137182787792,-0.07182320441988954
2010-10-11,0.0009439230518735187,-0.005806919912896058,0.013528748590755368,0.02083333333333348
2010-10-12,0.003086012873834143,-0.006205889510829898,-0.0037078235076010158,-0.008746355685131268
2010-10-13,0.007776930955131878,0.01665238153544757,0.01116486788239679,0.05294117647058827
2010-10-14,-0.0039006401273664615,-0.0038540286643382604,0.01637835848362168,0.0
2010-10-15,0.002043181806673511,-0.017893845967839273,-0.0025348542458808465,-0.030726256983240163
2010-10-18,0.00492747870574628,0.022528622430136647,-0.01270648030495558,-0.03170028818443815
2010-10-19,-0.01310414416156358,-0.042017818444498034,0.005883434454863057,0.0
2010-10-20,0.00976607411447139,0.029659419379163277,-0.019923231584719425,0.029761904761904878
2010-10-21,0.002205686783198546,-0.023190528499939078,0.003543453935098917,0.0
2010-10-22,0.0018624364817312333,0.013994751968012142,-0.01951310165396769,-0.0780346820809249
2010-10-25,0.0029572232465646664,0.010474430067775709,0.019711902956785377,-0.0031347962382444194
2010-10-26,0.0001683450797735908,0.007317073170731714,-0.008178438661710086,0.03144654088050314
2010-10-27,-0.0028636471951747344,-0.008474576271186307,-0.001311844077961033,0.027439024390244038
2010-10-28,0.00016896220254758454,0.00366300366300365,-0.0043160067554888215,-0.0029673590504452063
2010-10-29,0.0007602419778185432,-0.009124087591240837,0.007727101394647606,0.0
2010-11-01,0.0003373677671369979,0.018293431553100037,0.01851505517112395,0.017857142857142794
2010-11-02,0.00793036526622215,0.011695201350373718,-0.0025706940874036244,-0.0643274853801169
2010-11-03,0.004017855637275414,0.006435466571326431,0.0003681885125184081,0.046875
2010-11-04,0.019258147291660643,0.024156305506216613,0.001840264998159702,0.05373134328358198
2010-11-05,0.0037624093794865754,0.004162330905306932,0.01708302718589283,-0.016997167138810054
2010-11-08,-0.0018739188441175836,0.0025331030512376618,0.004153873938956165,0.0057636887608070175
2010-11-09,-0.007184728696176701,-0.0003445503617777179,0.01888489208633093,0.07736389684813738
2010-11-10,0.0040295871183844145,0.008386948529411686,-0.01006178287731685,0.06382978723404253
2010-11-11,-0.003767575188671435,0.0,0.007845934379457908,-0.0675
2010-11-12,-0.011838062590902032,-0.03281303406630964,-0.01840056617126684,-0.06166219839142095
2010-11-15,-0.0014147121927424733,-0.00011779950524215543,-0.014419610670511895,0.017142857142857126
2010-11-16,-0.015579085441843943,-0.030042412818096054,-0.002743233357717645,0.028089887640449396
2010-11-17,0.0005079115587631744,-0.023077857403133617,-0.019622226297450918,0.030054644808743092
2010-11-18,0.014718306150408145,0.01802809896804658,0.015151515151515138,0.03183023872679058
2010-11-19,0.0027505569887897874,-0.002808988764044784,0.0005527915975678255,-0.02570694087403602
2010-11-22,-0.0008313173117603379,-0.005021432945499171,0.0,0.06068601583113442
2010-11-23,-0.014477147728924389,-0.005539143279172709,0.0025782688766113893,-0.02238805970149238
2010-11-24,0.014774529005499248,0.029954202252753914,0.01120499632623062,-0.027989821882951738
2010-11-26,-0.01164755230288983,0.007931738973681268,-0.002918642831083562,0.0
2010-11-29,0.0030306490341911463,0.02217717896744964,-0.004756677643615093,0.0785340314136127
2010-11-30,-0.005622659120625206,-0.01877989035343519,0.011029411764705843,0.009708737864077666
2010-12-01,0.021267528024517812,0.031264859724203564,0.01200000000000001,0.012019230769230616
2010-12-02,0.012808668204828288,0.014178674351585041,-0.0010779734099892746,0.016627078384798155
2010-12-03,0.0026926767505002225,0.013639463514435235,0.0012589928057553657,-0.011682242990654124
2010-12-06,-0.001057831890364569,0.0016819914779098166,0.014190767019938821,0.05673758865248213
2010-12-07,0.0005703853042988705,-0.007164446434568483,0.010272759475735027,0.0022371364653246406
2010-12-08,0.0036633335186933014,-0.0043973390461157225,-0.021739130434782594,-0.0022321428571430157
2010-12-09,0.0038938380337996126,0.0005662514156286047,-0.009318996415770608,0.01118568232662187
2010-12-10,0.005817520945896826,-0.0061120543293716745,0.005788712011577379,-0.03318584070796449
2010-12-13,0.0006428067032231422,0.009224461906388814,-0.0012589928057553657,0.041189931350114284
2010-12-14,0.0008827619435487488,-0.003272399006996274,0.012065550153070426,-0.04395604395604402
2010-12-15,-0.004572124185596604,0.0037359900373599153,-0.011921708185053337,-0.029885057471264354
2010-12-16,0.005801817089472028,-0.010715091360252726,-0.0030614082477939952,-0.007109004739336289
2010-12-17,0.0010712957752410102,0.0035343746437122014,-0.0066835260115607475,-0.04773269689737469
2010-12-20,0.0024137667621091374,0.007498295841854352,0.004546281142025821,0.027568922305764243
2010-12-21,0.006340181017828073,0.0069914298601712055,0.003620564808110016,0.017073170731707332
2010-12-22,0.003110238458718495,0.005935050391937313,0.0021645021645022577,-0.0383693045563549
2010-12-23,-0.0014309153898061089,0.011243459868640837,-0.003599712023038104,0.017456359102244523
2010-12-29,0.0007153250504678965,-0.0038259728902493295,0.016660630206446925,0.021951219512195363
2010-12-30,-0.0015884749473400461,-0.014045868539449113,0.005700035625222588,0.007159904534606021
2010-12-31,0.0002388780519575473,0.017028380634390716,-0.0008855827134254257,0.0
2011-01-04,-0.0005507210562547549,-0.024020089529424693,-0.003368197128168715,0.01541850220264318
2011-01-05,0.005197456839982628,0.010180109631949819,-0.016186410530060424,-0.01952277657266832
2011-01-06,-0.0019586130564285265,-0.021373200442967755,-0.004881576568432466,-0.006637168141592764
2011-01-07,-0.001962381838334415,-0.0033948172456716996,-0.013081395348837233,-0.015590200445434355
2011-01-10,-0.001258360799850644,0.013284887021687286,0.007547864506627366,0.015837104072398356
2011-01-11,0.003543556601723896,0.020954728821156454,0.009318472501370412,-0.015590200445434355
2011-01-12,0.009024977694608749,0.008122050268905667,0.001810282404055119,0.02941176470588225
2011-01-13,-0.001633245352624324,-0.005008165487207283,-0.0019877123238164485,-0.015384615384615219
2011-01-14,0.007244319544006839,0.0015318962687382864,-0.008328806807894273,-0.022321428571428714
2011-01-18,0.0017019417339583232,-0.0016388069485415713,0.008287292817679592,0.031963470319634535
2011-01-19,-0.009805788116817427,-0.005799956226745451,0.0036529680365295913,-0.008849557522123686
2011-01-20,-0.001325450623820501,-0.025206384149697225,-0.0067333939945405374,0.020089285714285587
2011-01-21,0.0022643705309211004,-0.0038392050587172655,-0.015023818248442677,0.03282275711159732
2011-01-24,0.005686458915737713,-0.016776241215143983,0.0026041666666667407,0.0
2011-01-25,0.0005422716896479329,-0.019137652755360834,-0.01595547309833023,-0.05508474576271183
2011-01-26,0.0038709744148952563,0.01257639868359206,0.007164404223227727,-0.013452914798206206
2011-01-27,0.002467617397283961,-0.019733023795705185,0.0014975664545113787,0.002272727272727204
2011-01-28,-0.017462861750686565,0.043812907045589045,-0.016074766355140158,-0.031746031746031855
2011-01-31,0.007516252087899744,0.032217810550198456,0.013297872340425565,0.03512880562060894
2011-02-01,0.016008813238546304,-0.015935817122760598,0.0029996250468691255,0.0
2011-02-02,-0.0019120990630232537,0.002680366316729854,-0.00037383177570093906,0.02941176470588225
2011-02-03,0.002222257813060402,-0.004009801737580698,-0.0033657442034404905,0.030769230769230882
2011-02-04,0.002829181284322191,-0.017333929769626444,0.011257035647279645,-0.04477611940298509
2011-02-07,0.006252305704175676,-0.017867303971776605,-0.00037105751391464104,-0.0357142857142857
2011-02-08,0.0045468889471238505,-0.005214368482039378,0.0051967334818114885,-0.01851851851851849
2011-02-09,-0.0022630461862834794,-0.003028538147932358,0.006277695716395915,-0.004716981132075526
2011-02-10,0.00037790961726580363,-0.001752541184717904,-0.0027522935779816793,-0.026066350710900354
2011-02-11,0.0059700577576529135,-0.012289325842696597,0.00018399264029445028,-0.03649635036496357
2011-02-14,0.0024042056500230835,-0.008650314018248673,-0.0016556291390728006,-0.017676767676767624
2011-02-15,-0.003147616340398618,-0.006335166148697113,0.011424359683066099,0.007712082262210762
2011-02-16,0.006315325463863264,0.008059665584025044,0.0016396429222080844,0.0025510204081633514
2011-02-17,0.0029883027418609043,0.014916467780429654,0.0018188432157149048,-0.007633587786259555
2011-02-18,0.0020858781273955795,-0.00023515579071131665,0.006172839506172867,-0.015384615384615441
2011-02-22,-0.02006990000907971,0.08961542984828896,-0.0035727045373347144,0.013020833333333481
2011-02-23,-0.006144335864107675,0.036589314624932534,0.00484044460380062,-0.015424164524421635
2011-02-24,-0.0006868437519323978,-0.0021865889212828726,0.009455842997323716,0.0
2011-02-25,0.010692680975615376,0.007200250443493594,-0.0067161541180629225,-0.005221932114882533
2011-02-28,0.006196552427632174,0.006009117281392529,0.003380782918149361,0.03149606299212593
2011-03-01,-0.01667279572101943,0.026055612770339964,0.003369391736123495,0.0
2011-03-02,0.0021386236584313156,0.02649804275820533,0.011311417462000817,-0.03562340966921118
2011-03-03,0.017224120853149616,-0.003422313483915085,0.0,-0.01055408970976257
2011-03-04,-0.007492026784683969,0.023744113029827263,-0.00873820342537579,-0.013333333333333308
2011-03-07,-0.007851287804407914,0.009871573701361047,0.013399153737658764,0.008108108108108025
2011-03-08,0.008749944635768614,-0.0029420138559362874,-0.0013917884481559062,0.02680965147453085
2011-03-09,-0.0014328142830551949,-0.006377308204835397,-0.0024390243902439046,-0.005221932114882533
2011-03-10,-0.018505832034410363,-0.015901906312865144,-0.0050646175340551824,0.015748031496062964
2011-03-11,0.006926110617421877,-0.015477465200039009,-0.010180796910654766,-0.023255813953488413
2011-03-14,-0.006038025447157369,0.0005932370970931355,0.010462848022699145,0.031746031746031855
2011-03-15,-0.011457149098575758,-0.03922924901185765,-0.012285012285012331,-0.023076923076922995
2011-03-16,-0.018512751966401786,0.007816517535739864,-0.006041222459132856,0.013123359580052396
2011-03-17,0.013235076014447955,0.03551382794162672,0.003575259206292536,-0.002590673575129432
2011-03-18,0.0036373035824341926,-0.004040603133931175,0.008550053437833993,0.033766233766233666
2011-03-21,0.01549760051619753,0.0128636453591926,0.008654185800070602,0.002512562814070307
2011-03-22,-0.003468333060161255,0.021199687377881915,-0.0015759061460339785,0.015037593984962294
2011-03-23,0.00286182740698937,0.006505309480531851,0.005261311820413894,0.032098765432098775
2011-03-24,0.009563401854362885,-0.001615815987073388,0.005757152826238565,0.021531100478468845
2011-03-25,0.0030558597575303104,-0.0014280274181265318,-0.005030355594102365,-0.032786885245901565
2011-03-28,-0.0024372254692992534,-0.012870626370483307,-0.009762900976290068,0.0532687651331718
2011-03-29,0.00671843682904405,0.007726482518833233,-0.004225352112676051,-0.01839080459770115
2011-03-30,0.006901451239544665,-0.005175388154111671,0.0035360678925036026,-0.004683840749414414
2011-03-31,-0.0013556577330279262,0.02302504816955686,0.008456659619450413,0.016470588235294237
